home_team,away_team,Attendance,Round,Host,Year,Date,home_score,away_score,result,home_rank,home_points,confederation_x,away_rank,away_points,confederation_y,ranking_difference,points_difference,home_team_power,away_team_power,team_power_difference,home_last5_wins,home_last5_draws,home_last5_losses,home_last5_goals,home_last5_goals_conceded,home_recent_form_score,away_last5_wins,away_last5_draws,away_last5_losses,away_last5_goals,away_last5_goals_conceded,away_recent_form_score,form_score_difference,recent_goals_difference,recent_defense_difference
England,Paraguay,98728,Round of 16,Mexico,1986,1986-06-18,3,0,home_win,,,,,,,,,68.18326346153846,61.38765480769232,6.795608653846138,1,3,1,3,1,6,2,3,0,10,8,9,-3,-7,7
Denmark,Spain,38500,Round of 16,Mexico,1986,1986-06-18,1,5,away_win,,,,,,,,,64.05919923076922,71.50423846153845,-7.4450392307692255,3,0,0,9,1,9,2,1,2,6,4,7,2,3,3
Brazil,France,65000,Quarter-finals,Mexico,1986,1986-06-21,1,1,draw,,,,,,,,,71.18102653846155,69.714,1.4670265384615533,4,0,1,11,3,12,3,1,1,9,4,10,2,2,1
West Germany,Mexico,41700,Quarter-finals,Mexico,1986,1986-06-21,0,0,draw,,,,,,,,,,64.15167115384617,,2,1,2,5,7,7,3,1,1,7,5,10,-3,-2,-2
Argentina,England,114580,Quarter-finals,Mexico,1986,1986-06-22,2,1,home_win,,,,,,,,,67.99343846153849,68.18326346153846,-0.1898249999999706,3,1,1,8,5,10,2,2,1,6,1,8,2,2,-4
Spain,Belgium,45000,Quarter-finals,Mexico,1986,1986-06-22,1,1,draw,,,,,,,,,71.50423846153845,67.93338076923077,3.570857692307684,3,1,1,10,3,10,2,1,2,9,9,7,3,1,6
Argentina,Belgium,114500,Semi-finals,Mexico,1986,1986-06-25,2,0,home_win,,,,,,,,,67.99343846153849,67.93338076923077,0.0600576923077227,4,1,0,9,3,13,2,2,1,10,9,8,5,-1,6
France,West Germany,45000,Semi-finals,Mexico,1986,1986-06-25,0,2,away_win,,,,,,,,,69.714,,,3,2,0,8,2,11,2,2,1,4,4,8,3,4,2
France,Belgium,21000,Third-place match,Mexico,1986,1986-06-28,4,2,home_win,,,,,,,,,69.714,67.93338076923077,1.7806192307692328,2,2,1,7,4,8,2,2,1,9,9,8,0,-2,5
Argentina,West Germany,114600,Final,Mexico,1986,1986-06-29,3,2,home_win,,,,,,,,,67.99343846153849,,,4,1,0,8,2,13,3,1,1,5,3,10,3,3,1
Argentina,Cameroon,73780,Group stage,Italy,1990,1990-06-08,0,1,away_win,,,,,,,,,67.99343846153849,59.91948615384615,8.073952307692338,5,0,0,10,3,15,0,3,0,1,1,3,12,9,-2
Italy,Austria,73303,Group stage,Italy,1990,1990-06-09,1,0,home_win,,,,,,,,,68.45827307692308,63.952364230769234,4.505908846153844,2,2,1,8,7,8,2,1,2,5,4,7,1,3,-3
Soviet Union,Romania,42907,Group stage,Italy,1990,1990-06-09,0,2,away_win,,,,,,,,,,59.02940903846154,,2,2,1,12,5,8,1,1,3,8,10,4,4,4,5
United Arab Emirates,Colombia,30791,Group stage,Italy,1990,1990-06-09,0,2,away_win,,,,,,,,,60.10452500000001,64.20907144230769,-4.104546442307679,0,0,0,0,0,0,0,1,2,5,11,1,-1,-5,11
West Germany,Yugoslavia,74765,Group stage,Italy,1990,1990-06-10,4,1,home_win,,,,,,,,,,,,2,1,2,5,5,7,1,1,3,4,6,4,3,1,1
United States,Czechoslovakia,33266,Group stage,Italy,1990,1990-06-10,1,5,away_win,,,,,,,,,62.40566538461539,,,1,0,4,6,21,3,0,2,3,3,7,2,1,3,-14
Brazil,Sweden,62628,Group stage,Italy,1990,1990-06-10,2,1,home_win,,,,,,,,,71.18102653846155,62.87979807692308,8.301228461538471,4,1,0,10,1,13,1,1,3,5,8,4,9,5,7
Costa Rica,Scotland,30867,Group stage,Italy,1990,1990-06-11,1,0,home_win,,,,,,,,,54.76753863461539,62.71133875,-7.943800115384612,0,0,0,0,0,0,0,2,3,4,9,2,-2,-4,9
England,Republic of Ireland,35238,Group stage,Italy,1990,1990-06-11,1,1,draw,,,,,,,,,68.18326346153846,61.54500153846156,6.638261923076897,2,1,2,7,3,7,0,0,0,0,0,0,7,7,-3
Belgium,South Korea,32790,Group stage,Italy,1990,1990-06-12,2,0,home_win,,,,,,,,,67.93338076923077,,,1,2,2,9,12,5,0,1,4,4,23,1,4,5,11
Netherlands,Egypt,33288,Group stage,Italy,1990,1990-06-12,1,1,draw,,,,,,,,,66.82286346153847,57.44508059615386,9.377782865384615,2,1,2,12,10,7,0,0,1,2,4,0,7,10,-6
Argentina,Soviet Union,55759,Group stage,Italy,1990,1990-06-13,2,0,home_win,,,,,,,,,67.99343846153849,,,4,0,1,8,4,12,2,1,2,12,7,7,5,-4,3
Uruguay,Spain,35713,Group stage,Italy,1990,1990-06-13,0,0,draw,,,,,,,,,65.00322653846155,71.50423846153845,-6.501011923076902,0,2,3,2,11,2,3,1,1,11,4,10,-8,-9,-7
Cameroon,Romania,38687,Group stage,Italy,1990,1990-06-14,2,1,home_win,,,,,,,,,59.91948615384615,59.02940903846154,0.8900771153846136,1,3,0,2,1,6,2,0,3,7,7,6,0,-5,6
Italy,United States,73423,Group stage,Italy,1990,1990-06-14,1,0,home_win,,,,,,,,,68.45827307692308,62.40566538461539,6.052607692307689,2,2,1,6,6,8,1,0,4,6,20,3,5,0,14
Yugoslavia,Colombia,32257,Group stage,Italy,1990,1990-06-14,1,0,home_win,,,,,,,,,,64.20907144230769,,1,1,3,4,8,4,1,1,2,7,11,4,0,-3,3
West Germany,United Arab Emirates,71169,Group stage,Italy,1990,1990-06-15,5,1,home_win,,,,,,,,,,60.10452500000001,,3,1,1,9,4,10,0,0,1,0,2,0,10,9,-2
Austria,Czechoslovakia,38962,Group stage,Italy,1990,1990-06-15,0,1,away_win,,,,,,,,,63.952364230769234,,,1,1,3,4,5,4,1,2,2,7,6,5,-1,-3,1
Sweden,Scotland,31823,Group stage,Italy,1990,1990-06-16,1,2,away_win,,,,,,,,,62.87979807692308,62.71133875,0.1684593269230774,1,1,3,4,6,4,0,2,3,3,6,2,2,1,0
England,Netherlands,35267,Group stage,Italy,1990,1990-06-16,0,0,draw,,,,,,,,,68.18326346153846,66.82286346153847,1.3603999999999845,2,2,1,8,3,8,2,2,1,11,8,8,0,-3,5
Brazil,Costa Rica,58007,Group stage,Italy,1990,1990-06-16,1,0,home_win,,,,,,,,,71.18102653846155,54.76753863461539,16.41348790384616,4,1,0,11,2,13,1,0,0,1,0,3,10,10,-2
Republic of Ireland,Egypt,33288,Group stage,Italy,1990,1990-06-17,0,0,draw,,,,,,,,,61.54500153846156,57.44508059615386,4.099920942307705,0,1,0,1,1,1,0,1,1,3,5,1,0,-2,4
Belgium,Uruguay,33759,Group stage,Italy,1990,1990-06-17,3,1,home_win,,,,,,,,,67.93338076923077,65.00322653846155,2.9301542307692188,2,1,2,9,10,7,0,3,2,2,8,3,4,7,-2
South Korea,Spain,32733,Group stage,Italy,1990,1990-06-17,1,3,away_win,,,,,,,,,,71.50423846153845,,0,1,4,4,16,1,3,2,0,11,3,11,-10,-7,-13
Cameroon,Soviet Union,37307,Group stage,Italy,1990,1990-06-18,0,4,away_win,,,,,,,,,59.91948615384615,,,2,3,0,4,2,9,1,1,3,6,9,4,5,-2,7
Argentina,Romania,52733,Group stage,Italy,1990,1990-06-18,1,1,draw,,,,,,,,,67.99343846153849,59.02940903846154,8.964029423076951,4,0,1,9,4,12,2,0,3,7,7,6,6,2,3
West Germany,Colombia,72510,Group stage,Italy,1990,1990-06-19,1,1,draw,,,,,,,,,,64.20907144230769,,3,1,1,13,5,10,1,1,3,7,12,4,6,6,7
Yugoslavia,United Arab Emirates,27833,Group stage,Italy,1990,1990-06-19,4,1,home_win,,,,,,,,,,60.10452500000001,,2,1,2,4,6,7,0,0,2,1,7,0,7,3,1
Italy,Czechoslovakia,73303,Group stage,Italy,1990,1990-06-19,2,0,home_win,,,,,,,,,68.45827307692308,,,3,1,1,6,5,10,2,2,1,8,5,8,2,-2,0
Austria,United States,34857,Group stage,Italy,1990,1990-06-19,2,1,home_win,,,,,,,,,63.952364230769234,62.40566538461539,1.546698846153845,0,1,4,2,6,1,1,0,4,5,14,3,-2,-3,8
Brazil,Scotland,62502,Group stage,Italy,1990,1990-06-20,1,0,home_win,,,,,,,,,71.18102653846155,62.71133875,8.469687788461549,4,1,0,11,2,13,1,1,3,3,5,4,9,8,3
Sweden,Costa Rica,30223,Group stage,Italy,1990,1990-06-20,1,2,away_win,,,,,,,,,62.87979807692308,54.76753863461539,8.112259442307689,0,1,4,3,7,1,1,0,1,1,1,3,-2,2,-6
England,Egypt,34959,Group stage,Italy,1990,1990-06-21,1,0,home_win,,,,,,,,,68.18326346153846,57.44508059615386,10.7381828653846,2,2,1,8,3,8,0,2,1,3,5,2,6,5,2
Republic of Ireland,Netherlands,33288,Group stage,Italy,1990,1990-06-21,1,1,draw,,,,,,,,,61.54500153846156,66.82286346153847,-5.277861923076912,0,2,0,1,1,2,1,3,1,6,7,6,-4,-5,6
South Korea,Uruguay,29039,Group stage,Italy,1990,1990-06-21,0,1,away_win,,,,,,,,,,65.00322653846155,,0,1,4,5,12,1,0,2,3,2,10,2,-1,3,-2
Belgium,Spain,35950,Group stage,Italy,1990,1990-06-21,1,2,away_win,,,,,,,,,67.93338076923077,71.50423846153845,-3.570857692307684,2,1,2,8,8,7,3,2,0,12,3,11,-4,-4,-5
Cameroon,Colombia,50026,Round of 16,Italy,1990,1990-06-23,2,1,home_win,,,,,,,,,59.91948615384615,64.20907144230769,-4.289585288461538,2,2,1,4,6,8,1,2,2,7,11,5,3,-3,5
Czechoslovakia,Costa Rica,47673,Round of 16,Italy,1990,1990-06-23,4,1,home_win,,,,,,,,,,54.76753863461539,,2,1,2,7,6,7,2,0,1,3,2,6,1,4,-4
West Germany,Netherlands,74559,Round of 16,Italy,1990,1990-06-24,2,1,home_win,,,,,,,,,,66.82286346153847,,3,1,1,14,6,10,1,3,1,5,6,6,4,9,0
Brazil,Argentina,61381,Round of 16,Italy,1990,1990-06-24,0,1,away_win,,,,,,,,,71.18102653846155,67.99343846153849,3.187588076923064,4,1,0,9,2,13,3,1,1,8,4,10,3,1,2
Italy,Uruguay,73303,Round of 16,Italy,1990,1990-06-25,2,0,home_win,,,,,,,,,68.45827307692308,65.00322653846155,3.4550465384615308,4,0,1,7,4,12,1,2,2,2,4,5,7,5,0
Republic of Ireland,Romania,31818,Round of 16,Italy,1990,1990-06-25,0,0,draw,,,,,,,,,61.54500153846156,59.02940903846154,2.515592500000025,0,3,0,2,2,3,2,1,2,8,7,7,-4,-6,5
England,Belgium,34520,Round of 16,Italy,1990,1990-06-26,1,0,home_win,,,,,,,,,68.18326346153846,67.93338076923077,0.2498826923076933,2,2,1,6,3,8,2,0,3,8,9,6,2,-2,6
Spain,Yugoslavia,35500,Round of 16,Italy,1990,1990-06-26,1,2,away_win,,,,,,,,,71.50423846153845,,,3,2,0,11,4,11,3,0,2,8,7,9,2,3,3
Italy,Republic of Ireland,73303,Quarter-finals,Italy,1990,1990-06-30,1,0,home_win,,,,,,,,,68.45827307692308,61.54500153846156,6.913271538461515,4,0,1,6,2,12,0,4,0,2,2,4,8,4,0
Yugoslavia,Argentina,38971,Quarter-finals,Italy,1990,1990-06-30,0,0,draw,,,,,,,,,,67.99343846153849,,4,0,1,9,6,12,3,1,1,7,4,10,2,2,-2
England,Cameroon,55205,Quarter-finals,Italy,1990,1990-07-01,3,2,home_win,,,,,,,,,68.18326346153846,59.91948615384615,8.263777307692308,2,2,1,4,3,8,3,1,1,6,7,10,-2,-2,4
West Germany,Czechoslovakia,73347,Quarter-finals,Italy,1990,1990-07-01,1,0,home_win,,,,,,,,,,,,3,1,1,14,7,10,3,1,1,11,5,10,0,3,-2
Italy,Argentina,59978,Semi-finals,Italy,1990,1990-07-03,1,1,draw,,,,,,,,,68.45827307692308,67.99343846153849,0.4648346153845892,5,0,0,7,0,15,2,2,1,4,2,8,7,3,2
West Germany,England,62628,Semi-finals,Italy,1990,1990-07-04,1,1,draw,,,,,,,,,,68.18326346153846,,4,1,0,13,4,13,3,2,0,6,3,11,2,7,-1
Italy,England,51426,Third-place match,Italy,1990,1990-07-07,2,1,home_win,,,,,,,,,68.45827307692308,68.18326346153846,0.2750096153846186,4,1,0,7,1,13,3,2,0,6,3,11,2,1,2
West Germany,Argentina,73603,Final,Italy,1990,1990-07-08,1,0,home_win,,,,,,,,,,67.99343846153849,,3,2,0,10,4,11,2,3,0,5,2,9,2,5,-2
Spain,South Korea,56247,Group stage,United States,1994,1994-06-17,2,2,draw,5.0,56.0,UEFA,37.0,38.0,AFC,32.0,18.0,71.50423846153845,,,2,2,1,7,5,8,0,1,4,4,10,1,7,3,5
Germany,Bolivia,63117,Group stage,United States,1994,1994-06-17,1,0,home_win,1.0,60.0,UEFA,43.0,35.0,CONMEBOL,42.0,25.0,69.83241730769232,52.41948538461538,17.412931923076947,4,0,1,21,13,12,0,0,3,0,16,0,12,21,3
United States,Switzerland,73425,Group stage,United States,1994,1994-06-18,1,1,draw,23.0,47.0,CONCACAF,12.0,54.0,UEFA,-11.0,-7.0,62.40566538461539,64.68190576923077,-2.2762403846153774,1,0,4,5,13,3,0,0,5,2,14,0,3,3,1
Colombia,Romania,91856,Group stage,United States,1994,1994-06-18,1,3,away_win,17.0,51.0,CONMEBOL,7.0,55.0,UEFA,-10.0,-4.0,64.20907144230769,59.02940903846154,5.179662403846152,1,1,3,4,9,4,1,2,2,6,6,5,-1,-2,-3
Italy,Republic of Ireland,75338,Group stage,United States,1994,1994-06-18,0,1,away_win,4.0,57.0,UEFA,14.0,53.0,UEFA,10.0,4.0,68.45827307692308,61.54500153846156,6.913271538461515,4,1,0,8,2,13,0,4,1,2,3,4,9,6,1
Cameroon,Sweden,93194,Group stage,United States,1994,1994-06-19,2,2,draw,24.0,46.0,CAF,10.0,55.0,UEFA,-14.0,-9.0,59.91948615384615,62.87979807692308,-2.960311923076929,3,0,2,7,9,9,0,0,5,3,8,0,9,4,-1
Norway,Mexico,52395,Group stage,United States,1994,1994-06-19,1,0,home_win,6.0,56.0,UEFA,16.0,51.0,CONCACAF,10.0,5.0,61.37427692307692,64.15167115384617,-2.7773942307692465,0,0,1,1,2,0,3,2,0,6,2,11,-11,-5,0
Belgium,Morocco,61219,Group stage,United States,1994,1994-06-19,1,0,home_win,27.0,44.0,UEFA,28.0,44.0,CAF,1.0,0.0,67.93338076923077,62.09039384615384,5.8429869230769285,2,0,3,8,8,6,1,3,1,4,3,6,0,4,-5
Netherlands,Saudi Arabia,50535,Group stage,United States,1994,1994-06-20,2,1,home_win,2.0,59.0,UEFA,34.0,40.0,AFC,32.0,19.0,66.82286346153847,57.83005211538461,8.992811346153864,0,3,2,4,7,3,0,0,0,0,0,0,3,4,-7
Brazil,Russia,81061,Group stage,United States,1994,1994-06-20,2,0,home_win,3.0,59.0,CONMEBOL,19.0,50.0,UEFA,16.0,9.0,71.18102653846155,63.45978846153847,7.721238076923079,3,1,1,5,3,10,0,0,0,0,0,0,10,5,-3
Nigeria,Bulgaria,44132,Group stage,United States,1994,1994-06-21,3,0,home_win,11.0,54.0,CAF,29.0,44.0,UEFA,18.0,10.0,60.60471115384616,52.81303951923076,7.791671634615398,0,0,0,0,0,0,0,2,3,3,10,2,-2,-3,10
Germany,Spain,63113,Group stage,United States,1994,1994-06-21,1,1,draw,1.0,60.0,UEFA,5.0,56.0,UEFA,4.0,4.0,69.83241730769232,71.50423846153845,-1.6718211538461247,5,0,0,19,5,15,2,2,1,8,6,8,7,11,1
Argentina,Greece,54456,Group stage,United States,1994,1994-06-21,4,0,home_win,8.0,55.0,CONMEBOL,31.0,41.0,UEFA,23.0,14.0,67.99343846153849,61.26938317307693,6.724055288461557,1,3,1,3,3,6,0,0,0,0,0,0,6,3,-3
United States,Colombia,93869,Group stage,United States,1994,1994-06-22,2,1,home_win,23.0,47.0,CONCACAF,17.0,51.0,CONMEBOL,-6.0,-4.0,62.40566538461539,64.20907144230769,-1.8034060576923,0,1,4,5,14,1,1,1,3,5,7,4,-3,0,-7
Romania,Switzerland,61428,Group stage,United States,1994,1994-06-22,1,4,away_win,7.0,55.0,UEFA,12.0,54.0,UEFA,5.0,1.0,59.02940903846154,64.68190576923077,-5.652496730769229,2,2,1,7,4,8,0,1,4,2,13,1,7,5,9
Italy,Norway,74624,Group stage,United States,1994,1994-06-23,1,0,home_win,4.0,57.0,UEFA,6.0,56.0,UEFA,2.0,1.0,68.45827307692308,61.37427692307692,7.083996153846158,3,1,1,6,3,10,1,0,1,2,2,3,7,4,-1
South Korea,Bolivia,54453,Group stage,United States,1994,1994-06-23,0,0,draw,37.0,38.0,AFC,43.0,35.0,CONMEBOL,6.0,3.0,,52.41948538461538,,0,1,4,5,11,1,0,0,4,0,17,0,1,5,6
Mexico,Republic of Ireland,60790,Group stage,United States,1994,1994-06-24,2,1,home_win,16.0,51.0,CONCACAF,14.0,53.0,UEFA,-2.0,-2.0,64.15167115384617,61.54500153846156,2.606669615384604,2,2,1,4,2,8,1,3,1,2,2,6,2,2,0
Sweden,Russia,71528,Group stage,United States,1994,1994-06-24,3,1,home_win,10.0,55.0,UEFA,19.0,50.0,UEFA,9.0,5.0,62.87979807692308,63.45978846153847,-0.5799903846153924,0,1,4,5,9,1,0,0,1,0,2,0,1,5,-7
Brazil,Cameroon,83401,Group stage,United States,1994,1994-06-24,3,0,home_win,3.0,59.0,CONMEBOL,24.0,46.0,CAF,21.0,13.0,71.18102653846155,59.91948615384615,11.2615403846154,4,0,1,6,2,12,2,1,2,8,11,7,5,-2,9
Belgium,Netherlands,62387,Group stage,United States,1994,1994-06-25,1,0,home_win,27.0,44.0,UEFA,2.0,59.0,UEFA,-25.0,-15.0,67.93338076923077,66.82286346153847,1.110517307692291,3,0,2,7,4,9,1,3,1,5,5,6,3,2,1
Argentina,Nigeria,54453,Group stage,United States,1994,1994-06-25,2,1,home_win,8.0,55.0,CONMEBOL,11.0,54.0,CAF,3.0,1.0,67.99343846153849,60.60471115384616,7.388727307692328,2,2,1,6,2,8,1,0,0,3,0,3,5,3,-2
Saudi Arabia,Morocco,76322,Group stage,United States,1994,1994-06-25,2,1,home_win,34.0,40.0,AFC,28.0,44.0,CAF,-6.0,-4.0,57.83005211538461,62.09039384615384,-4.260341730769227,0,0,1,1,2,0,1,2,2,3,3,5,-5,-2,1
Bulgaria,Greece,63160,Group stage,United States,1994,1994-06-26,4,0,home_win,29.0,44.0,UEFA,31.0,41.0,UEFA,2.0,3.0,52.81303951923076,61.26938317307693,-8.456343653846169,0,2,3,2,9,2,0,0,1,0,4,0,2,2,-5
Switzerland,Colombia,83401,Group stage,United States,1994,1994-06-26,0,2,away_win,12.0,54.0,UEFA,17.0,51.0,CONMEBOL,5.0,3.0,64.68190576923077,64.20907144230769,0.4728343269230777,1,1,3,6,11,4,0,1,4,4,9,1,3,2,-2
United States,Romania,93869,Group stage,United States,1994,1994-06-26,0,1,away_win,23.0,47.0,CONCACAF,7.0,55.0,UEFA,-16.0,-8.0,62.40566538461539,59.02940903846154,3.376256346153852,1,1,3,5,10,4,1,2,2,6,8,5,-1,-1,-2
Bolivia,Spain,63089,Group stage,United States,1994,1994-06-27,1,3,away_win,43.0,35.0,CONMEBOL,5.0,56.0,UEFA,-38.0,-21.0,52.41948538461538,71.50423846153845,-19.08475307692307,0,1,4,0,17,1,2,2,1,9,7,8,-7,-9,-10
Germany,South Korea,63998,Group stage,United States,1994,1994-06-27,3,2,home_win,1.0,60.0,UEFA,37.0,38.0,AFC,36.0,22.0,69.83241730769232,,,4,1,0,13,4,13,0,2,3,3,8,2,11,10,4
Italy,Mexico,52535,Group stage,United States,1994,1994-06-28,1,1,draw,4.0,57.0,UEFA,16.0,51.0,CONCACAF,12.0,6.0,68.45827307692308,64.15167115384617,4.306601923076912,3,1,1,5,3,10,3,1,1,5,2,10,0,0,-1
Brazil,Sweden,77217,Group stage,United States,1994,1994-06-28,1,1,draw,3.0,59.0,CONMEBOL,10.0,55.0,UEFA,7.0,4.0,71.18102653846155,62.87979807692308,8.301228461538471,4,0,1,7,1,12,1,1,3,8,9,4,8,-1,8
Russia,Cameroon,74914,Group stage,United States,1994,1994-06-28,6,1,home_win,19.0,50.0,UEFA,24.0,46.0,CAF,5.0,4.0,63.45978846153847,59.91948615384615,3.540302307692322,0,0,2,1,5,0,1,1,3,6,13,4,-4,-5,8
Republic of Ireland,Norway,72404,Group stage,United States,1994,1994-06-28,0,0,draw,14.0,53.0,UEFA,6.0,56.0,UEFA,-8.0,-3.0,61.54500153846156,61.37427692307692,0.1707246153846426,1,2,2,3,4,5,1,0,2,2,3,3,2,1,-1
Morocco,Netherlands,60578,Group stage,United States,1994,1994-06-29,1,2,away_win,28.0,44.0,CAF,2.0,59.0,UEFA,-26.0,-15.0,62.09039384615384,66.82286346153847,-4.7324696153846375,1,1,3,4,5,4,1,2,2,4,5,5,-1,0,0
Belgium,Saudi Arabia,52959,Group stage,United States,1994,1994-06-29,0,1,away_win,27.0,44.0,UEFA,34.0,40.0,AFC,7.0,4.0,67.93338076923077,57.83005211538461,10.103328653846155,3,0,2,6,4,9,1,0,1,3,3,3,6,3,-1
Argentina,Bulgaria,63998,Group stage,United States,1994,1994-06-30,0,2,away_win,8.0,55.0,CONMEBOL,29.0,44.0,UEFA,21.0,11.0,67.99343846153849,52.81303951923076,15.180398942307724,2,2,1,7,3,8,1,1,3,5,8,4,4,2,5
Greece,Nigeria,53001,Group stage,United States,1994,1994-06-30,0,2,away_win,31.0,41.0,UEFA,11.0,54.0,CAF,-20.0,-13.0,61.26938317307693,60.60471115384616,0.6646720192307711,0,0,2,0,8,0,1,0,1,4,2,3,-3,-4,-6
Spain,Switzerland,53121,Round of 16,United States,1994,1994-07-02,3,0,home_win,5.0,56.0,UEFA,12.0,54.0,UEFA,7.0,2.0,71.50423846153845,64.68190576923077,6.822332692307683,2,2,1,9,7,8,1,1,3,6,8,4,4,3,1
Germany,Belgium,60246,Round of 16,United States,1994,1994-07-02,3,2,home_win,1.0,60.0,UEFA,27.0,44.0,UEFA,26.0,16.0,69.83241730769232,67.93338076923077,1.8990365384615584,4,1,0,14,6,13,2,0,3,3,4,6,7,11,-2
Romania,Argentina,90469,Round of 16,United States,1994,1994-07-03,3,2,home_win,7.0,55.0,UEFA,8.0,55.0,CONMEBOL,1.0,0.0,59.02940903846154,67.99343846153849,-8.964029423076951,2,2,1,6,6,8,2,1,2,7,5,7,1,-1,-1
Saudi Arabia,Sweden,60277,Round of 16,United States,1994,1994-07-03,1,3,away_win,34.0,40.0,AFC,10.0,55.0,UEFA,-24.0,-15.0,57.83005211538461,62.87979807692308,-5.04974596153847,2,0,1,4,3,6,1,2,2,8,8,5,1,-4,5
Netherlands,Republic of Ireland,61355,Round of 16,United States,1994,1994-07-04,2,0,home_win,2.0,59.0,UEFA,14.0,53.0,UEFA,12.0,6.0,66.82286346153847,61.54500153846156,5.277861923076912,2,1,2,6,6,7,1,2,2,2,3,5,2,4,-3
Brazil,United States,84147,Round of 16,United States,1994,1994-07-04,1,0,home_win,3.0,59.0,CONMEBOL,23.0,47.0,CONCACAF,20.0,12.0,71.18102653846155,62.40566538461539,8.775361153846163,3,1,1,7,2,10,1,1,3,4,6,4,6,3,4
Mexico,Bulgaria,71030,Round of 16,United States,1994,1994-07-05,1,1,draw,16.0,51.0,CONCACAF,29.0,44.0,UEFA,13.0,7.0,64.15167115384617,52.81303951923076,11.338631634615403,2,2,1,5,3,8,2,0,3,6,7,6,2,-1,4
Nigeria,Italy,54367,Round of 16,United States,1994,1994-07-05,1,2,away_win,11.0,54.0,CAF,4.0,57.0,UEFA,-7.0,-3.0,60.60471115384616,68.45827307692308,-7.853561923076917,2,0,1,6,2,6,2,2,1,5,4,8,-2,1,2
Netherlands,Brazil,63500,Quarter-finals,United States,1994,1994-07-09,2,3,away_win,2.0,59.0,UEFA,3.0,59.0,CONMEBOL,1.0,0.0,66.82286346153847,71.18102653846155,-4.358163076923077,3,0,2,7,5,9,3,1,1,7,2,10,-1,0,-3
Italy,Spain,53400,Quarter-finals,United States,1994,1994-07-09,2,1,home_win,4.0,57.0,UEFA,5.0,56.0,UEFA,1.0,1.0,68.45827307692308,71.50423846153845,-3.045965384615372,3,1,1,6,4,10,2,2,1,10,6,8,2,-4,2
Romania,Sweden,83500,Quarter-finals,United States,1994,1994-07-10,2,2,draw,7.0,55.0,UEFA,10.0,55.0,UEFA,3.0,0.0,59.02940903846154,62.87979807692308,-3.850389038461543,3,1,1,8,7,10,2,2,1,10,7,8,2,-2,0
Bulgaria,Germany,72000,Quarter-finals,United States,1994,1994-07-10,2,1,home_win,29.0,44.0,UEFA,1.0,60.0,UEFA,-28.0,-16.0,52.81303951923076,69.83241730769232,-17.01937778846156,2,1,2,7,6,7,4,1,0,11,7,13,-6,-4,1
Bulgaria,Italy,74110,Semi-finals,United States,1994,1994-07-13,1,2,away_win,29.0,44.0,UEFA,4.0,57.0,UEFA,-25.0,-13.0,52.81303951923076,68.45827307692308,-15.645233557692316,3,1,1,9,5,10,3,1,1,6,4,10,0,3,-1
Sweden,Brazil,91856,Semi-finals,United States,1994,1994-07-13,0,1,away_win,10.0,55.0,UEFA,3.0,59.0,CONMEBOL,-7.0,-4.0,62.87979807692308,71.18102653846155,-8.301228461538471,2,3,0,11,7,9,4,1,0,10,3,13,-4,1,-4
Sweden,Bulgaria,91500,Third-place match,United States,1994,1994-07-16,4,0,home_win,10.0,55.0,UEFA,29.0,44.0,UEFA,19.0,11.0,62.87979807692308,52.81303951923076,10.066758557692316,2,2,1,9,6,8,3,1,1,10,4,10,-2,-1,-2
Brazil,Italy,94194,Final,United States,1994,1994-07-17,0,0,draw,3.0,59.0,CONMEBOL,4.0,57.0,UEFA,1.0,2.0,71.18102653846155,68.45827307692308,2.722753461538474,4,1,0,9,3,13,4,1,0,8,4,13,0,1,1
Brazil,Scotland,80000,Group stage,France,1998,1998-06-10,2,1,home_win,1.0,72.0,CONMEBOL,41.0,48.0,UEFA,40.0,24.0,71.18102653846155,62.71133875,8.469687788461549,3,2,0,6,3,11,1,1,3,3,5,4,7,3,2
Morocco,Norway,29750,Group stage,France,1998,1998-06-10,2,2,draw,13.0,57.0,CAF,7.0,60.0,UEFA,-6.0,-3.0,62.09039384615384,61.37427692307692,0.7161169230769175,1,0,4,5,7,3,1,1,2,2,3,4,-1,3,-4
Cameroon,Austria,36500,Group stage,France,1998,1998-06-11,1,1,draw,49.0,45.0,CAF,31.0,52.0,UEFA,-18.0,-7.0,59.91948615384615,63.952364230769234,-4.032878076923083,1,1,3,7,15,4,1,1,3,4,6,4,0,3,-9
Italy,Chile,35200,Group stage,France,1998,1998-06-11,2,2,draw,14.0,57.0,UEFA,9.0,59.0,CONMEBOL,-5.0,-2.0,68.45827307692308,63.52331596153847,4.934957115384606,3,2,0,7,4,11,0,2,3,4,9,2,9,3,5
France,South Africa,55000,Group stage,France,1998,1998-06-12,3,0,home_win,18.0,56.0,UEFA,24.0,55.0,CAF,6.0,1.0,69.714,58.53896730769231,11.175032692307688,3,1,1,10,5,10,0,0,0,0,0,0,10,10,-5
Saudi Arabia,Denmark,38100,Group stage,France,1998,1998-06-12,0,1,away_win,34.0,51.0,AFC,27.0,53.0,UEFA,-7.0,-2.0,57.83005211538461,64.05919923076922,-6.229147115384613,2,0,2,5,6,6,3,0,1,10,6,9,-3,-5,0
Paraguay,Bulgaria,27650,Group stage,France,1998,1998-06-12,0,0,draw,29.0,52.0,CONMEBOL,35.0,50.0,UEFA,6.0,2.0,61.38765480769232,52.81303951923076,8.574615288461558,1,3,1,7,9,6,2,1,2,6,8,7,-1,1,-1
